carre,annee,nb_passage,espece,nombre
101,2003,2,PARMAJ,2
101,2003,2,PERAPI,1
101,2003,2,SERSER,1
101,2003,2,SITEUR,1
101,2003,2,SYLATR,5
101,2003,2,SYLCAN,1
101,2003,2,SYLMEL,8
101,2003,2,SYLUND,2
101,2003,2,TURMER,5
101,2004,2,CUCCAN,7
101,2004,2,DENMAJ,6
101,2004,2,EMBHOR,1
101,2004,2,ERIRUB,1
101,2004,2,FRICOE,11
101,2004,2,GARGLA,5
101,2004,2,LANCOL,2
101,2004,2,LARMIC,43
101,2004,2,LUSMEG,11
101,2004,2,PARCAE,6
101,2004,2,PARMAJ,3
101,2004,2,PERAPI,2
101,2004,2,PICVIR,1
101,2004,2,RAPACE,1
101,2004,2,SITEUR,1
101,2004,2,SPESPE,1
101,2004,2,STRTUR,3
101,2004,2,SYLATR,7
101,2004,2,SYLCAN,11
101,2004,2,SYLMEL,1
101,2004,2,SYLUND,6
101,2004,2,TURMER,9
101,2005,1,CARCAR,2
101,2005,1,CARCHL,1
101,2005,1,CIRGAL,4
101,2005,1,CUCCAN,4
101,2005,1,EMBCIR,1
101,2005,1,EMBHOR,1
101,2005,1,FRICOE,1
101,2005,1,GARGLA,1
101,2005,1,HIRRUS,6
101,2005,1,LARMIC,7
101,2005,1,LULARB,2
101,2005,1,LUSMEG,1
101,2005,1,MERAPI,10
101,2005,1,ORIORI,1
101,2005,1,PARCAE,6
101,2005,1,PICVIR,1
101,2005,1,SAXRUB,2
101,2005,1,STRALU,1
101,2005,1,SYLCAN,1
101,2005,1,SYLMEL,4
101,2005,1,TURMER,1
101,2005,2,APUAPU,25
101,2005,2,BUTBUT,1
101,2005,2,CERBRA,1
101,2005,2,CIRGAL,3
101,2005,2,CUCCAN,4
101,2005,2,DENMAJ,7
101,2005,2,EMBCIR,2
101,2005,2,ERIRUB,7
101,2005,2,FRICOE,14
101,2005,2,GARGLA,5
101,2005,2,LANCOL,1
101,2005,2,LANSEN,1
101,2005,2,LARMIC,37
101,2005,2,LUSMEG,47
101,2005,2,PARCAE,2
101,2005,2,PARMAJ,3
101,2005,2,PHYCOL,1
101,2005,2,RAPACE,1
101,2005,2,SPESPE,0
101,2005,2,SYLATR,9
101,2005,2,SYLCAN,5
101,2005,2,TURMER,10
101,2008,1,APUAPU,3
101,2008,1,CERBRA,2
101,2008,1,COLPAL,1
101,2008,1,CUCCAN,1
101,2008,1,DENMIN,1
101,2008,1,ERIRUB,1
101,2008,1,FALTIN,1
101,2008,1,FICHYP,1
101,2008,1,FRICOE,1
101,2008,1,GARGLA,1
101,2008,1,LULARB,1
101,2008,1,LUSMEG,1
101,2008,1,MILMIG,1
101,2008,1,OTUSCO,1
101,2008,1,PARCRI,1
101,2008,1,PARMAJ,2
101,2008,1,PHYCOL,1
101,2008,1,SITEUR,1
101,2008,1,SYLCAN,1
101,2008,1,SYLMEL,2
101,2008,1,SYLUND,1
101,2008,2,APUAPU,10
101,2008,2,CERBRA,3
101,2008,2,CUCCAN,4
101,2008,2,DENMAJ,5
101,2008,2,ERIRUB,3
101,2008,2,FRICOE,19
101,2008,2,GARGLA,2
101,2008,2,LARMIC,8
101,2008,2,LULARB,2
101,2008,2,LUSMEG,39
101,2008,2,PARCAE,5
101,2008,2,PARCRI,1
101,2008,2,PARMAJ,1
101,2008,2,PERAPI,1
101,2008,2,SYLATR,10
101,2008,2,SYLCAN,13
101,2008,2,SYLMEL,1
101,2008,2,SYLUND,1
101,2008,2,TURMER,19
101,2009,1,ANTTRI,5
101,2009,1,APUAPU,85
101,2009,1,CERBRA,1
101,2009,1,DELURB,15
101,2009,1,DENMAJ,1
101,2009,1,EMBCIR,2
101,2009,1,FRICOE,3
101,2009,1,LUSMEG,4
101,2009,1,PARCAE,1
101,2009,1,PARMAJ,2
101,2009,1,PASSPE,1
101,2009,1,PHYBON,1
101,2009,1,PHYCOL,2
101,2009,1,SYLATR,1
101,2009,1,SYLCAN,2
101,2009,1,SYLMEL,1
101,2009,1,SYLUND,2
101,2009,1,TURMER,3
101,2009,2,AEGCAU,2
101,2009,2,APUAPU,22
101,2009,2,CERBRA,5
101,2009,2,CORRAX,3
101,2009,2,CUCCAN,3
101,2009,2,DENMAJ,1
101,2009,2,EMBCIA,1
101,2009,2,ERIRUB,3
101,2009,2,FALTIN,1
101,2009,2,FRICOE,10
101,2009,2,GARGLA,1
101,2009,2,LANCOL,1
101,2009,2,LARMIC,13
101,2009,2,LULARB,4
101,2009,2,LUSMEG,24
101,2009,2,PARCAE,3
101,2009,2,PARCRI,1
101,2009,2,SITEUR,1
101,2009,2,SYLATR,10
101,2009,2,SYLCAN,7
101,2009,2,SYLMEL,5
101,2009,2,TURMER,9
101,2010,1,APUAPU,6
101,2010,1,APUMEL,2
101,2010,1,CERBRA,3
101,2010,1,DELURB,5
101,2010,1,EMBCIR,1
101,2010,1,ERIRUB,1
101,2010,1,FRICOE,2
101,2010,1,GARGLA,2
101,2010,1,HIRRUS,1
101,2010,1,PARCAE,4
101,2010,1,PARMAJ,3
101,2010,1,SITEUR,1
101,2010,1,SYLATR,2
101,2010,1,SYLCAN,1
101,2010,1,SYLMEL,2
101,2010,1,SYLUND,2
101,2010,2,APUAPU,3
101,2010,2,BUTBUT,1
101,2010,2,CERBRA,2
101,2010,2,DENMAJ,3
101,2010,2,EMBCIR,2
101,2010,2,ERIRUB,4
101,2010,2,FRICOE,17
101,2010,2,LANCOL,1
101,2010,2,LUSMEG,33
101,2010,2,PARCAE,8
101,2010,2,PARMAJ,1
101,2010,2,SYLATR,11
101,2010,2,SYLCAN,14
101,2010,2,SYLMEL,1
101,2010,2,TURMER,11
101,2011,1,ACCNIS,1
101,2011,1,APUAPU,11
101,2011,1,CERBRA,2
101,2011,1,CIRGAL,1
101,2011,1,COLPAL,2
101,2011,1,CUCCAN,2
101,2011,1,DELURB,2
101,2011,1,DENMAJ,1
101,2011,1,EMBCIR,1
101,2011,1,ERIRUB,3
101,2011,1,FICHYP,1
101,2011,1,FRICOE,4
101,2011,1,GARGLA,2
101,2011,1,HIRRUS,2
101,2011,1,LUSMEG,4
101,2011,1,PARCAE,3
101,2011,1,PARMAJ,1
101,2011,1,SUSSCR,1
101,2011,1,SYLATR,4
101,2011,1,SYLCAN,2
101,2011,1,SYLMEL,1
101,2011,1,TROTRO,1
101,2011,1,TURMER,2
101,2011,2,APUAPU,7
101,2011,2,BUTBUT,3
101,2011,2,CERBRA,2
101,2011,2,COLPAL,1
101,2011,2,CUCCAN,2
101,2011,2,DENMAJ,2
101,2011,2,EMBCIR,1
101,2011,2,ERIRUB,3
101,2011,2,FRICOE,12
101,2011,2,GARGLA,2
101,2011,2,LANCOL,1
101,2011,2,LARMIC,6
101,2011,2,LULARB,5
101,2011,2,LUSMEG,34
101,2011,2,PARCAE,2
101,2011,2,PARCRI,1
101,2011,2,PARMAJ,4
101,2011,2,SAXRUB,1
101,2011,2,SYLATR,11
101,2011,2,SYLCAN,5
101,2011,2,SYLMEL,1
101,2011,2,SYLUND,1
101,2011,2,TURMER,13
101,2012,1,ACCNIS,1
101,2012,1,AEGCAU,1
101,2012,1,APUAPU,12
101,2012,1,CERBRA,1
101,2012,1,COLPAL,1
101,2012,1,DELURB,1
101,2012,1,DENMAJ,4
101,2012,1,EMBCIR,1
101,2012,1,FALSPE,1
101,2012,1,FALTIN,2
101,2012,1,FRICOE,3
101,2012,1,GARGLA,2
101,2012,1,HIRRUS,3
101,2012,1,LARMIC,1
101,2012,1,LUSMEG,2
101,2012,1,PARCAE,2
101,2012,1,PARCRI,1
101,2012,1,PICVIR,2
101,2012,1,SYLCAN,1
101,2012,1,SYLMEL,1
101,2012,1,TURMER,1
101,2012,2,APUAPU,20
101,2012,2,CERBRA,4
101,2012,2,CIRGAL,2
101,2012,2,COLPAL,2
101,2012,2,EMBCIR,1
101,2012,2,ERIRUB,8
101,2012,2,FRICOE,23
101,2012,2,GARGLA,5
101,2012,2,LANCOL,1
101,2012,2,LARMIC,1
101,2012,2,LULARB,1
101,2012,2,LUSMEG,24
101,2012,2,ORIORI,1
101,2012,2,PARCAE,5
101,2012,2,PARMAJ,4
101,2012,2,PICVIR,1
101,2012,2,SITEUR,2
101,2012,2,SYLATR,14
101,2012,2,SYLCAN,8
101,2012,2,TROTRO,1
101,2012,2,TURMER,9
101,2013,1,APUAPU,4
101,2013,1,BUTBUT,3
101,2013,1,CERBRA,1
101,2013,1,CIRGAL,1
101,2013,1,DENMAJ,4
101,2013,1,EMBCIR,1
101,2013,1,ERIRUB,3
101,2013,1,FRICOE,3
101,2013,1,GARGLA,3
101,2013,1,HIRRUS,1
101,2013,1,LULARB,1
101,2013,1,OENOEN,1
101,2013,1,PARCAE,2
101,2013,1,PARCRI,1
101,2013,1,PARSPE,1
101,2013,1,PASSPE,1
101,2013,1,SITEUR,1
101,2013,1,SUSSCR,8
101,2013,1,SYLATR,1
101,2013,1,SYLUND,1
101,2013,2,BUTBUT,1
101,2013,2,CERBRA,4
101,2013,2,COLPAL,4
101,2013,2,DENMAJ,3
101,2013,2,EMBCIR,1
101,2013,2,ERIRUB,7
101,2013,2,FRICOE,14
101,2013,2,GARGLA,4
101,2013,2,LARMIC,1
101,2013,2,LEPCAP,1
101,2013,2,LULARB,2
101,2013,2,LUSMEG,27
101,2013,2,ORIORI,1
101,2013,2,PARCAE,3
101,2013,2,SYLATR,13
101,2013,2,SYLCAN,3
101,2013,2,SYLMEL,4
101,2013,2,TROTRO,2
101,2013,2,TURMER,8
101,2014,1,AEGCAU,2
101,2014,1,CAPCAP,1
101,2014,1,CERBRA,3
101,2014,1,CIRGAL,2
101,2014,1,COLPAL,1
101,2014,1,DENMAJ,1
101,2014,1,DENMIN,1
101,2014,1,EMBCIR,3
101,2014,1,FRICOE,1
101,2014,1,GARGLA,3
101,2014,1,HIRRUS,2
101,2014,1,LULARB,1
101,2014,1,LUSMEG,4
101,2014,1,MELMEL,1
101,2014,1,PARCAE,2
101,2014,1,PARCRI,1
101,2014,1,PARMAJ,1
101,2014,1,PICVIR,1
101,2014,1,SCIVUL,1
101,2014,1,SYLATR,1
101,2014,1,SYLCAN,3
101,2014,1,SYLMEL,2
101,2014,1,TURMER,2
101,2014,2,APUAPU,15
101,2014,2,BUTBUT,2
101,2014,2,CERBRA,1
101,2014,2,CIRGAL,1
101,2014,2,COLPAL,2
101,2014,2,CORRAX,1
101,2014,2,DENMAJ,3
101,2014,2,ERIRUB,8
101,2014,2,FRICOE,23
101,2014,2,GARGLA,2
101,2014,2,LARMIC,1
101,2014,2,LULARB,1
101,2014,2,LUSMEG,22
101,2014,2,PARCAE,1
101,2014,2,PARCRI,2
101,2014,2,PARMAJ,1
101,2014,2,SITEUR,1
101,2014,2,SPESPE,1
101,2014,2,SYLATR,21
101,2014,2,SYLCAN,1
101,2014,2,SYLMEL,2
101,2014,2,SYLUND,2
101,2014,2,TROTRO,1
101,2014,2,TURMER,8
101,2015,2,APUAPU,8
101,2015,2,BUTBUT,1
101,2015,2,CAPCAP,1
101,2015,2,CERBRA,2
101,2015,2,COLPAL,1
101,2015,2,CORRAX,2
101,2015,2,CUCCAN,1
101,2015,2,DENMAJ,3
101,2015,2,EMBCIR,1
101,2015,2,ERIRUB,5
101,2015,2,FRICOE,15
101,2015,2,LUSMEG,9
101,2015,2,MUSSTR,4
101,2015,2,PARCAE,4
101,2015,2,PARCRI,1
101,2015,2,SYLATR,9
101,2015,2,SYLCAN,2
101,2015,2,SYLMEL,2
101,2015,2,SYLUND,1
101,2015,2,TURMER,7
101,2017,1,ACCNIS,1
101,2017,1,AEGCAU,1
101,2017,1,CUCCAN,0
101,2017,1,DENMAJ,1
101,2017,1,EMBCIR,0
101,2017,1,ERIRUB,1
101,2017,1,FRICOE,1
101,2017,1,GARGLA,1
101,2017,1,LUSMEG,3
101,2017,1,MERAPI,25
101,2017,1,PARCAE,1
101,2017,1,PARCRI,1
101,2017,1,PARMAJ,1
101,2017,1,PICVIR,0
101,2017,1,SITEUR,1
101,2017,1,SYLATR,1
101,2017,1,SYLCAN,3
101,2017,1,SYLMEL,5
101,2017,1,SYLUND,1
101,2017,1,TURMER,0
101,2017,1,TURPHI,1
101,2017,2,ACCNIS,1
101,2017,2,APUAPU,24
101,2017,2,BUTBUT,2
101,2017,2,CAPCAP,1
101,2017,2,CERBRA,9
101,2017,2,COLPAL,0
101,2017,2,DENMAJ,0
101,2017,2,DENMIN,50
101,2017,2,EMBCIR,0
101,2017,2,ERIRUB,10
101,2017,2,FRICOE,12
101,2017,2,GARGLA,1
101,2017,2,HIRRUS,1
101,2017,2,LARMIC,8
101,2017,2,LULARB,1
101,2017,2,LUSMEG,11
101,2017,2,ORIORI,1
101,2017,2,PARCAE,4
101,2017,2,PARCRI,1
101,2017,2,SYLATR,7
101,2017,2,SYLCAN,3
101,2017,2,SYLMEL,2
101,2017,2,TROTRO,2
101,2017,2,TURMER,2
101,2018,1,APUAPU,0
101,2018,1,CAPCAP,1
101,2018,1,CIRGAL,1
101,2018,1,COLPAL,0
101,2018,1,EMBCIR,0
101,2018,1,ERIRUB,4
101,2018,1,FRICOE,1
101,2018,1,GARGLA,1
101,2018,1,LULARB,0
101,2018,1,LUSMEG,0
101,2018,1,PARCAE,1
101,2018,1,PARCRI,3
101,2018,1,PARMAJ,1
101,2018,1,SYLCAN,1
101,2018,2,APUAPU,34
101,2018,2,CERBRA,3
101,2018,2,CORRAX,2
101,2018,2,DENMAJ,0
101,2018,2,ERIRUB,1
101,2018,2,FRICOE,9
101,2018,2,GARGLA,1
101,2018,2,LARMIC,4
101,2018,2,LUSMEG,11
101,2018,2,PARCAE,6
101,2018,2,PARMAJ,1
101,2018,2,PERAPI,1
101,2018,2,PICVIR,0
101,2018,2,SITEUR,2
101,2018,2,SYLATR,4
101,2018,2,SYLCAN,6
101,2018,2,TURMER,3
102,2003,1,AEGCAU,4
102,2003,1,APUAPU,10
102,2003,1,FRICOE,5
102,2003,1,LARMIC,1
102,2003,1,PARMAJ,4
102,2003,1,PICPIC,1
102,2003,1,SERSER,5
102,2003,1,STRDEC,4
102,2003,1,SYLATR,1
102,2003,1,SYLMEL,1
102,2003,1,TURMER,1
102,2003,2,APUAPU,3
102,2003,2,COLLIV,1
102,2003,2,CORCOR,1
102,2003,2,DELURB,27
102,2003,2,FRICOE,24
102,2003,2,LARMIC,7
102,2003,2,LUSMEG,4
102,2003,2,PARMAJ,3
102,2003,2,PASDOM,1
102,2003,2,PHOOCH,1
102,2003,2,PICPIC,19
102,2003,2,RAPACE,1
102,2003,2,SERSER,16
102,2003,2,STRDEC,12
102,2003,2,SYLATR,19
102,2003,2,SYLMEL,13
102,2005,1,CARCAR,1
102,2005,1,COLLIV,8
102,2005,1,FALTIN,1
102,2005,1,FRICOE,12
102,2005,1,MILMIG,1
102,2005,1,PHOOCH,1
102,2005,1,PICPIC,1
102,2005,1,SERSER,5
102,2005,1,SYLMEL,8
102,2005,2,APUAPU,5
102,2005,2,BUTBUT,1
102,2005,2,DELURB,2
102,2005,2,FRICOE,1
102,2005,2,LARMIC,2
102,2005,2,LUSMEG,6
102,2005,2,MOTALB,1
102,2005,2,PARMAJ,3
102,2005,2,PICPIC,20
102,2005,2,SERSER,15
102,2005,2,STRDEC,10
102,2005,2,SYLATR,13
102,2005,2,SYLMEL,8
102,2006,1,ALERUF,2
102,2006,1,APUAPU,2
102,2006,1,CARCAR,1
102,2006,1,CORCOR,1
102,2006,1,FALTIN,1
102,2006,1,FRICOE,1
102,2006,1,LUSMEG,2
102,2006,1,PARATE,2
102,2006,1,PARMAJ,5
102,2006,1,PICPIC,4
102,2006,1,SERSER,8
102,2006,1,STRDEC,1
102,2006,1,STRTUR,1
102,2006,1,SYLATR,1
102,2006,1,SYLMEL,3
102,2006,1,UPUEPO,1
102,2006,2,AEGCAU,1
102,2006,2,APUAPU,21
102,2006,2,CARCAR,1
102,2006,2,COLPAL,2
102,2006,2,COLSPE,3
102,2006,2,CORCOR,2
102,2006,2,EMBCIR,1
102,2006,2,FRICOE,7
102,2006,2,GARGLA,1
102,2006,2,HIRSPE,2
102,2006,2,LARMIC,3
102,2006,2,LUSMEG,5
102,2006,2,MILMIG,1
102,2006,2,PARMAJ,6
102,2006,2,PARSPE,2
102,2006,2,PICPIC,24
102,2006,2,SERSER,10
102,2006,2,STRDEC,19
102,2006,2,SYLATR,5
102,2006,2,SYLMEL,6
102,2007,1,CARCAR,1
102,2007,1,CORCOR,1
102,2007,1,FRICOE,2
102,2007,1,PARMAJ,7
102,2007,1,PICPIC,7
102,2007,1,SERSER,2
102,2007,1,SYLATR,3
102,2007,1,SYLMEL,1
102,2007,2,APUAPU,19
102,2007,2,CARCAR,1
102,2007,2,COLLIV,1
102,2007,2,CORCOR,3
102,2007,2,EMBCIR,1
102,2007,2,FRICOE,2
102,2007,2,LUSMEG,4
102,2007,2,PARCRI,1
102,2007,2,PARMAJ,8
102,2007,2,PICPIC,23
102,2007,2,SERSER,18
102,2007,2,STRDEC,24
102,2007,2,SYLATR,10
102,2007,2,SYLMEL,10
102,2007,2,TURMER,2
102,2008,1,CORSPL,2
102,2008,1,FRICOE,1
102,2008,1,GARGLA,3
102,2008,1,LARMIC,1
102,2008,1,LUSMEG,1
102,2008,1,PARMAJ,4
102,2008,1,PICPIC,17
102,2008,1,PICVIR,1
102,2008,1,SERSER,9
102,2008,1,STRDEC,14
102,2008,1,STRTUR,1
102,2008,1,TURMER,1
102,2009,1,COLSPE,21
102,2009,1,FRICOE,1
102,2009,1,PARMAJ,10
102,2009,1,PICPIC,8
102,2009,1,PICVIR,1
102,2009,1,SERSER,9
102,2009,1,STRDEC,2
102,2009,1,SYLATR,4
102,2009,1,SYLMEL,6
102,2009,2,AEGCAU,6
102,2009,2,APUAPU,6
102,2009,2,CERBRA,3
102,2009,2,CORCOR,1
102,2009,2,DELURB,2
102,2009,2,EMBCIR,2
102,2009,2,FRICOE,1
102,2009,2,GARGLA,3
102,2009,2,LUSMEG,2
102,2009,2,PARMAJ,7
102,2009,2,PICPIC,26
102,2009,2,SERSER,3
102,2009,2,STRDEC,27
102,2009,2,SYLATR,10
102,2009,2,SYLMEL,9
102,2009,2,TURMER,3
102,2010,1,COLSPE,3
102,2010,1,EMBCIR,1
102,2010,1,FICHYP,1
102,2010,1,FRICOE,1
102,2010,1,LARMIC,2
102,2010,1,LUSMEG,2
102,2010,1,PARCAE,1
102,2010,1,PARMAJ,5
102,2010,1,PASSPE,2
102,2010,1,PICPIC,2
102,2010,1,PICVIR,6
102,2010,1,STRDEC,3
102,2010,1,SYLATR,2
102,2010,1,SYLMEL,6
102,2010,1,TURMER,2
102,2010,1,TURPIL,1
102,2010,2,APUAPU,10
102,2010,2,CERBRA,2
102,2010,2,CORSPL,1
102,2010,2,EMBCIR,1
102,2010,2,FRICOE,2
102,2010,2,GARGLA,1
102,2010,2,LARMIC,3
102,2010,2,LUSMEG,2
102,2010,2,PARCRI,2
102,2010,2,PARMAJ,3
102,2010,2,PASSPE,7
102,2010,2,PERPER,1
102,2010,2,PICPIC,22
102,2010,2,SERSER,10
102,2010,2,STRDEC,43
102,2010,2,SYLATR,8
102,2010,2,SYLBOR,1
102,2010,2,SYLMEL,3
103,2007,1,ACCNIS,5
103,2007,1,ANAPLA,1
103,2007,1,ANTPRA,1
103,2007,1,CARCAR,2
103,2007,1,CERBRA,3
103,2007,1,COLPAL,1
103,2007,1,CORCOR,1
103,2007,1,DENMAJ,1
103,2007,1,EMBCIR,2
103,2007,1,EMBHOR,1
103,2007,1,ERIRUB,1
103,2007,1,FALTIN,2
103,2007,1,FRICOE,4
103,2007,1,GARGLA,4
103,2007,1,HIEFAS,1
103,2007,1,LULARB,1
103,2007,1,LUSMEG,4
103,2007,1,MOTALB,1
103,2007,1,PARCAE,2
103,2007,1,PARMAJ,2
103,2007,1,PASDOM,1
103,2007,1,PHYBON,5
103,2007,1,PHYCOL,1
103,2007,1,PICPIC,2
103,2007,1,PICVIR,1
103,2007,1,SERSER,1
103,2007,1,STRDEC,1
103,2007,1,STUVUL,1
103,2007,1,SYLATR,1
103,2007,1,SYLCAN,1
103,2007,1,SYLMEL,3
103,2007,1,SYLUND,4
103,2007,2,AEGCAU,2
103,2007,2,ANAPLA,2
103,2007,2,APUAPU,2
103,2007,2,CARCAR,4
103,2007,2,CARCHL,9
103,2007,2,CERBRA,1
103,2007,2,CETCET,2
103,2007,2,COLPAL,3
103,2007,2,CORMON,1
103,2007,2,CUCCAN,4
103,2007,2,DELURB,2
103,2007,2,DENMAJ,2
103,2007,2,EMBCIR,4
103,2007,2,FALTIN,2
103,2007,2,FRICOE,7
103,2007,2,GALCHL,3
103,2007,2,GARGLA,4
103,2007,2,HIPPOL,1
103,2007,2,HIRRUS,2
103,2007,2,LUSMEG,4
103,2007,2,ORIORI,1
103,2007,2,PARCAE,6
103,2007,2,PARMAJ,8
103,2007,2,PASDOM,2
103,2007,2,PHYCOL,4
103,2007,2,PICPIC,7
103,2007,2,PICVIR,2
103,2007,2,SERSER,5
103,2007,2,SITEUR,4
103,2007,2,STRDEC,1
103,2007,2,STRTUR,2
103,2007,2,STUVUL,1
103,2007,2,SYLATR,4
103,2007,2,SYLCAN,5
103,2007,2,SYLMEL,6
103,2007,2,SYLUND,2
103,2007,2,TURMER,7
103,2008,1,ACCNIS,4
103,2008,1,AEGCAU,5
103,2008,1,CARCAR,2
103,2008,1,CARCHL,1
103,2008,1,CERBRA,2
103,2008,1,COLPAL,4
103,2008,1,CORCOR,2
103,2008,1,ERIRUB,2
103,2008,1,FRICOE,5
103,2008,1,GARGLA,7
103,2008,1,HIRRUS,4
103,2008,1,LARMIC,55
103,2008,1,LUSMEG,6
103,2008,1,PARCAE,5
103,2008,1,PARMAJ,8
103,2008,1,PASDOM,2
103,2008,1,PHYBON,1
103,2008,1,PHYCOL,3
103,2008,1,PICPIC,10
103,2008,1,REGIGN,3
103,2008,1,SERSER,2
103,2008,1,STRDEC,2
103,2008,1,STRTUR,5
103,2008,1,SYLATR,5
103,2008,1,SYLCAN,1
103,2008,1,SYLMEL,2
103,2008,1,TURMER,3
103,2008,2,ACCNIS,1
103,2008,2,APUAPU,3
103,2008,2,ARDCIN,1
103,2008,2,CARCAR,7
103,2008,2,CETCET,5
103,2008,2,COLPAL,4
103,2008,2,CORMON,3
103,2008,2,EMBCIR,2
103,2008,2,GALCHL,4
103,2008,2,GARGLA,5
103,2008,2,HIPPOL,3
103,2008,2,HIRRUS,3
103,2008,2,LARMIC,14
103,2008,2,LUSMEG,17
103,2008,2,MOTALB,1
103,2008,2,ORIORI,3
103,2008,2,OTUSCO,1
103,2008,2,PARCAE,5
103,2008,2,PARMAJ,5
103,2008,2,PASDOM,17
103,2008,2,PICPIC,11
103,2008,2,PICVIR,1
103,2008,2,SERSER,4
103,2008,2,STRDEC,11
103,2008,2,STRTUR,11
103,2008,2,SYLATR,6
103,2008,2,SYLCAN,4
103,2008,2,SYLMEL,9
103,2008,2,SYLUND,7
103,2008,2,TURMER,8
104,2005,1,CORCOR,1
104,2005,1,EMBCIR,2
104,2005,1,FRICOE,2
104,2005,1,PARATE,2
104,2005,1,PARMAJ,7
104,2005,1,PHYCOL,1
104,2005,1,PICPIC,2
104,2005,1,SERSER,1
104,2005,1,STRDEC,3
104,2005,1,SYLMEL,2
104,2005,1,TURVIS,2
104,2005,2,APUAPU,12
104,2005,2,CARCHL,1
104,2005,2,CORCOR,3
104,2005,2,ERIRUB,1
104,2005,2,FRICOE,21
104,2005,2,PARCAE,6
104,2005,2,PARMAJ,6
104,2005,2,PICPIC,6
104,2005,2,SERSER,3
104,2005,2,SYLATR,11
104,2005,2,SYLMEL,23
105,2005,1,APUAPU,35
105,2005,1,CARCAR,5
105,2005,1,CARCHL,1
105,2005,1,COLLIV,8
105,2005,1,DELURB,1
105,2005,1,FRICOE,16
105,2005,1,GALCHL,1
105,2005,1,LARMIC,1
105,2005,1,MOTALB,3
105,2005,1,MOTCIN,2
105,2005,1,MUSSTR,1
105,2005,1,PARCAE,4
105,2005,1,PARCRI,4
105,2005,1,PARMAJ,22
105,2005,1,PASDOM,8
105,2005,1,PHACOL,1
105,2005,1,PHOOCH,3
105,2005,1,PICPIC,3
105,2005,1,SERSER,14
105,2005,1,STRDEC,33
105,2005,1,SYLATR,1
105,2005,1,SYLMEL,15
105,2005,1,TURMER,1
106,2003,1,ACRARU,0
106,2003,1,AEGCAU,0
106,2003,1,ANTTRI,0
106,2003,1,CARSPI,0
106,2003,1,CORCOR,0
106,2003,1,ERIRUB,0
106,2003,1,FALPER,1
106,2003,1,FICHYP,0
106,2003,1,FRICOE,0
106,2003,1,HIRRUS,2
106,2003,1,LARMEL,0
106,2003,1,LARMIC,0
106,2003,1,MOTALB,0
106,2003,1,PARCAE,0
106,2003,1,PARMAJ,0
106,2003,1,PHYCOL,0
106,2003,1,SAXRUB,0
106,2003,1,SYLMEL,0
106,2003,2,APUPAL,1
106,2003,2,CORCOR,0
106,2003,2,DELURB,2
106,2003,2,FALPER,1
106,2003,2,FALTIN,0
106,2003,2,FRICOE,0
106,2003,2,HIRRUS,3
106,2003,2,LARMIC,0
106,2003,2,LUSMEG,0
106,2003,2,ORIORI,0
106,2003,2,PARCAE,0
106,2003,2,PASDOM,0
106,2003,2,SYLATR,0
106,2003,2,SYLMEL,0
106,2003,2,SYLUND,0
106,2003,2,TURMER,0
106,2004,1,ANTPRA,1
106,2004,1,CARCAN,1
106,2004,1,CARCHL,2
106,2004,1,CORCOR,3
106,2004,1,DELURB,3
106,2004,1,ERIRUB,1
106,2004,1,FRICOE,2
106,2004,1,HIRRUS,7
106,2004,1,PARCAE,1
106,2004,1,PHYCOL,4
106,2004,1,TURMER,3
106,2004,2,ACCNIS,1
106,2004,2,APUAPU,1
106,2004,2,ARDCIN,1
106,2004,2,CORCOR,11
106,2004,2,DELURB,3
106,2004,2,FALTIN,2
106,2004,2,FRICOE,51
106,2004,2,HIRRUS,3
106,2004,2,LARMIC,253
106,2004,2,LUSMEG,5
106,2004,2,MERAPI,3
106,2004,2,OTUSCO,1
106,2004,2,PARCAE,18
106,2004,2,PASDOM,10
106,2004,2,PHYCOL,1
106,2004,2,SERSER,1
106,2004,2,SYLATR,36
106,2004,2,SYLMEL,9
106,2004,2,TURMER,3
106,2008,1,ANTSPI,2
106,2008,1,CARSPI,8
106,2008,1,CERBRA,1
106,2008,1,CORCOR,3
106,2008,1,ERIRUB,4
106,2008,1,FRICOE,3
106,2008,1,LARMIC,32
106,2008,1,PARCAE,1
106,2008,1,PHOOCH,2
106,2008,1,PHYCOL,3
106,2008,1,PHYTRO,4
106,2008,1,SYLMEL,2
106,2008,1,TURMER,1
106,2008,2,APUPAL,7
106,2008,2,CORCOR,4
106,2008,2,CORRAX,3
106,2008,2,FALPER,1
106,2008,2,FRICOE,45
106,2008,2,HIRRUS,8
106,2008,2,LARMIC,103
106,2008,2,LUSMEG,2
106,2008,2,MERAPI,10
106,2008,2,ORIORI,1
106,2008,2,PARCAE,3
106,2008,2,PHYSIB,4
106,2008,2,PHYTRO,1
106,2008,2,STRTUR,1
106,2008,2,SYLATR,24
106,2008,2,SYLMEL,3
106,2010,1,AEGCAU,0
106,2010,1,ANTPRA,0
106,2010,1,ANTTRI,0
106,2010,1,APUMEL,0
106,2010,1,APUPAL,0
106,2010,1,COLPAL,0
106,2010,1,CORCOR,0
106,2010,1,DELURB,0
106,2010,1,ERIRUB,0
106,2010,1,FALTIN,0
106,2010,1,HIRRUS,0
106,2010,1,JYNTOR,0
106,2010,1,LARMIC,0
106,2010,1,PARCAE,0
106,2010,1,PHOOCH,0
106,2010,1,PHOPHO,0
106,2010,1,PHYCOL,0
